"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Astrocytes","COPs","NRG3","ERBB4",0.238591798875496,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","COPs","NRG3","ERBB4",0.232715676437409,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Oligodendrocytes","NRG3","ERBB4",0.226809406208911,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Oligodendrocytes","NRG3","ERBB4",0.232550140319869,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Oligodendrocytes","NRG3","ERBB4",0.231559102594552,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Oligodendrocytes","NRG3","ERBB4",0.232398142170765,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Oligodendrocytes","NRG3","ERBB4",0.22218613468186,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Oligodendrocytes","NRG3","ERBB4",0.226067466642245,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Oligodendrocytes","NRG3","ERBB4",0.211713806173338,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Oligodendrocytes","NRG3","ERBB4",0.207261375925394,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Oligodendrocytes","NRG3","ERBB4",0.241690217904674,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Oligodendrocytes","NRG3","ERBB4",0.235761414717777,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L2_3","Cajal_Retzius","NRG3","ERBB4",0.218055646687056,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L5_6","Cajal_Retzius","NRG3","ERBB4",0.223638901681357,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Ex_L6b","Cajal_Retzius","NRG3","ERBB4",0.222674821408242,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Cajal_Retzius","NRG3","ERBB4",0.223491031875375,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_SST","Cajal_Retzius","NRG3","ERBB4",0.213561525826871,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_PVALB","Cajal_Retzius","NRG3","ERBB4",0.217334293408795,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5","Cajal_Retzius","NRG3","ERBB4",0.203389405798039,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_LAMP5_PAX6","Cajal_Retzius","NRG3","ERBB4",0.199067831434522,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes","Cajal_Retzius","NRG3","ERBB4",0.232534857716931,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"Astrocytes_Reactive","Cajal_Retzius","NRG3","ERBB4",0.226763481029021,0,"NRG3_ERBB4","NRG3 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"In_VIP","Ex_L2_3","IGF1","IGF1R",0.00199701024340345,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"In_VIP","Ex_L5_6","IGF1","IGF1R",0.00385756482827726,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"In_VIP","Ex_L6b","IGF1","IGF1R",0.00419924573864506,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"In_VIP","In_PVALB","IGF1","IGF1R",0.0044049699063903,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Endothelial","In_VIP","PTN","PTPRZ1",0.0245709693379145,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Astrocytes","PTN","PTPRZ1",0.0412823046629661,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","Astrocytes","PTN","PTPRZ1",0.0420516477823809,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Astrocytes","PTN","PTPRZ1",0.132738901920149,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Astrocytes_Reactive","PTN","PTPRZ1",0.0145378148916046,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","Astrocytes_Reactive","PTN","PTPRZ1",0.0148164464683899,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Astrocytes_Reactive","PTN","PTPRZ1",0.0498239781838953,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","OPCs","PTN","PTPRZ1",0.0764282068885721,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","OPCs","PTN","PTPRZ1",0.0777993826385018,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","OPCs","PTN","PTPRZ1",0.227287726166099,0,"PTN_PTPRZ1","PTN - PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","Ex_L6b","PTN","ALK",0.0345228469952256,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","Ex_L6b","PTN","ALK",0.0351708411201736,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","Ex_L6b","PTN","ALK",0.11276594616187,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","In_SST","PTN","ALK",0.0122987885872883,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","In_SST","PTN","ALK",0.0125350528683044,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","In_SST","PTN","ALK",0.0423841276421845,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","In_PVALB","PTN","ALK",0.0100135732124188,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","In_PVALB","PTN","ALK",0.010206391298312,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","In_PVALB","PTN","ALK",0.0347052320613015,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","In_LAMP5","PTN","ALK",0.0101884327700715,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","In_LAMP5","PTN","ALK",0.0103845825753757,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","In_LAMP5","PTN","ALK",0.0352958910999182,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Astrocytes","In_LAMP5_PAX6","PTN","ALK",0.0359362685999954,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"OPCs","In_LAMP5_PAX6","PTN","ALK",0.0366097866754816,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Endothelial","In_LAMP5_PAX6","PTN","ALK",0.11699458614318,0,"PTN_ALK","PTN - ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"Ex_L2_3","COPs","PSAP","GPR37",0.0120916493909929,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L5_6","COPs","PSAP","GPR37",0.011178935857568,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L6b","COPs","PSAP","GPR37",0.00700574467562532,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_VIP","COPs","PSAP","GPR37",0.011517033916474,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_PVALB","COPs","PSAP","GPR37",0.00667523172945722,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_LAMP5","COPs","PSAP","GPR37",0.00992760513286777,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_LAMP5_PAX6","COPs","PSAP","GPR37",0.00853187983835795,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Astrocytes","COPs","PSAP","GPR37",0.0110702387336906,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L2_3","Oligodendrocytes","PSAP","GPR37",0.010926415227138,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L5_6","Oligodendrocytes","PSAP","GPR37",0.0101007577325843,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L6b","Oligodendrocytes","PSAP","GPR37",0.00632748399181791,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_VIP","Oligodendrocytes","PSAP","GPR37",0.0104065903294396,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_PVALB","Oligodendrocytes","PSAP","GPR37",0.00602877536023172,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_LAMP5","Oligodendrocytes","PSAP","GPR37",0.00896901978582265,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"In_LAMP5_PAX6","Oligodendrocytes","PSAP","GPR37",0.00770701325058202,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Astrocytes","Oligodendrocytes","PSAP","GPR37",0.0100024381058018,0,"PSAP_GPR37","PSAP - GPR37","PSAP","Secreted Signaling","PMID: 23690594"
"Ex_L2_3","Ex_L2_3","PTPRS","NTRK3",0.0208178384273779,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Ex_L2_3","PTPRS","NTRK3",0.0212043542689577,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Ex_L2_3","PTPRS","NTRK3",0.0205153058642878,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Ex_L2_3","PTPRS","NTRK3",0.0215153961434736,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Ex_L2_3","PTPRS","NTRK3",0.0195860733482946,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","Ex_L5_6","PTPRS","NTRK3",0.00723362257360108,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Ex_L5_6","PTPRS","NTRK3",0.00736982440732274,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Ex_L5_6","PTPRS","NTRK3",0.00712706401013951,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Ex_L5_6","PTPRS","NTRK3",0.00747948142916557,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Ex_L5_6","PTPRS","NTRK3",0.00680003650241803,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","Ex_L6b","PTPRS","NTRK3",0.0194030833969592,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Ex_L6b","PTPRS","NTRK3",0.0197638622685379,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Ex_L6b","PTPRS","NTRK3",0.0191207091048819,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Ex_L6b","PTPRS","NTRK3",0.0200542068223013,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Ex_L6b","PTPRS","NTRK3",0.0182534671076833,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","In_VIP","PTPRS","NTRK3",0.00834319198319131,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","In_VIP","PTPRS","NTRK3",0.00850010701349514,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","In_VIP","PTPRS","NTRK3",0.00822042368460203,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","In_VIP","PTPRS","NTRK3",0.00862643557178602,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","In_VIP","PTPRS","NTRK3",0.00784362336700276,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","In_PVALB","PTPRS","NTRK3",0.00848186915554661,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","In_PVALB","PTPRS","NTRK3",0.00864136963634463,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","In_PVALB","PTPRS","NTRK3",0.00835707744878324,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","In_PVALB","PTPRS","NTRK3",0.00876977906969429,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","In_PVALB","PTPRS","NTRK3",0.00797406368203468,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","In_LAMP5","PTPRS","NTRK3",0.00652868373711058,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","In_LAMP5","PTPRS","NTRK3",0.00665170121519673,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","In_LAMP5","PTPRS","NTRK3",0.00643244235025244,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","In_LAMP5","PTPRS","NTRK3",0.00675074581309786,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","In_LAMP5","PTPRS","NTRK3",0.00613709075827966,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","In_LAMP5_PAX6","PTPRS","NTRK3",0.00699866528038621,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","In_LAMP5_PAX6","PTPRS","NTRK3",0.00713047487985603,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","In_LAMP5_PAX6","PTPRS","NTRK3",0.00689554383459558,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","In_LAMP5_PAX6","PTPRS","NTRK3",0.00723659653769902,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","In_LAMP5_PAX6","PTPRS","NTRK3",0.00657906930718993,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","Astrocytes","PTPRS","NTRK3",0.00902211407348336,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Astrocytes","PTPRS","NTRK3",0.00919167961262155,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Astrocytes","PTPRS","NTRK3",0.00888944513494063,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Astrocytes","PTPRS","NTRK3",0.00932818962179194,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Astrocytes","PTPRS","NTRK3",0.00848224109187694,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","Astrocytes_Reactive","PTPRS","NTRK3",0.00820172847180756,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Astrocytes_Reactive","PTPRS","NTRK3",0.00835600533842779,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Astrocytes_Reactive","PTPRS","NTRK3",0.00808102481572066,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Astrocytes_Reactive","PTPRS","NTRK3",0.00848021057541317,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Astrocytes_Reactive","PTPRS","NTRK3",0.00771056446083387,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","OPCs","PTPRS","NTRK3",0.00933854160408639,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","OPCs","PTPRS","NTRK3",0.00951399712437861,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","OPCs","PTPRS","NTRK3",0.00920126284598304,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","OPCs","PTPRS","NTRK3",0.00965524737695683,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","OPCs","PTPRS","NTRK3",0.00877990171915314,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L2_3","Endothelial","PTPRS","NTRK3",0.00554905701048045,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Endothelial","PTPRS","NTRK3",0.00565372080503632,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_PVALB","Endothelial","PTPRS","NTRK3",0.00546717714001683,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5","Endothelial","PTPRS","NTRK3",0.0057379911973483,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"In_LAMP5_PAX6","Endothelial","PTPRS","NTRK3",0.00521591392932142,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"Ex_L6b","Ex_L2_3","SLITRK5","PTPRS",0.00414083478639217,0,"SLITRK5_PTPRS","SLITRK5 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Ex_L6b","Ex_L6b","SLITRK5","PTPRS",0.00421905002111504,0,"SLITRK5_PTPRS","SLITRK5 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Ex_L6b","In_PVALB","SLITRK5","PTPRS",0.00407964888682816,0,"SLITRK5_PTPRS","SLITRK5 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Ex_L6b","In_LAMP5","SLITRK5","PTPRS",0.00428202830651034,0,"SLITRK5_PTPRS","SLITRK5 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Ex_L6b","In_LAMP5_PAX6","SLITRK5","PTPRS",0.00389190483465219,0,"SLITRK5_PTPRS","SLITRK5 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Ex_L5_6","Ex_L2_3","SLIT1","ROBO1",0.0169726285916527,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","In_VIP","SLIT1","ROBO1",0.0263954946115065,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","In_SST","SLIT1","ROBO1",0.0413547564685218,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","In_PVALB","SLIT1","ROBO1",0.0186347545568704,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","In_LAMP5","SLIT1","ROBO1",0.0240672308086315,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","OPCs","SLIT1","ROBO1",0.00659713355147358,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","COPs","SLIT1","ROBO1",0.00701451072011567,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","Oligodendrocytes","SLIT1","ROBO1",0.00744452701322865,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L5_6","Endothelial","SLIT1","ROBO1",0.00768431989289284,0,"SLIT1_ROBO1","SLIT1 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L2_3","Ex_L2_3","SLIT2","ROBO1",0.0227951035292185,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L6b","Ex_L2_3","SLIT2","ROBO1",0.0244128895314045,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_VIP","Ex_L2_3","SLIT2","ROBO1",0.0211636676440275,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_SST","Ex_L2_3","SLIT2","ROBO1",0.0257060858352294,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_PVALB","Ex_L2_3","SLIT2","ROBO1",0.120761469815878,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_LAMP5_PAX6","Ex_L2_3","SLIT2","ROBO1",0.0277328763508112,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L2_3","In_VIP","SLIT2","ROBO1",0.0353343009140882,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L6b","In_VIP","SLIT2","ROBO1",0.0378075729568099,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_VIP","In_VIP","SLIT2","ROBO1",0.0328355948619966,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_SST","In_VIP","SLIT2","ROBO1",0.0397813777629471,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_PVALB","In_VIP","SLIT2","ROBO1",0.177406888607709,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_LAMP5_PAX6","In_VIP","SLIT2","ROBO1",0.0428691017086629,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L2_3","In_SST","SLIT2","ROBO1",0.0550729409521906,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"Ex_L6b","In_SST","SLIT2","ROBO1",0.0588435676161718,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_VIP","In_SST","SLIT2","ROBO1",0.0512525549158386,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
"In_SST","In_SST","SLIT2","ROBO1",0.0618450021221562,0,"SLIT2_ROBO1","SLIT2 - ROBO1","SLIT","Secreted Signaling","PMID:10102268"
